"Date","Price","Open","High","Low","Vol.","Change %"
"11/06/2020","65,274","65,351","65,351","64,506","412.35K","0.00%"
"11/05/2020","65,274","65,658","65,658","65,120","648.16K","0.00%"
"11/04/2020","65,274","65,274","65,658","64,736","503.59K","0.00%"
"11/03/2020","65,274","65,888","65,965","65,043","393.71K","-0.93%"
"11/02/2020","65,888","63,738","65,888","63,738","467.40K","3.37%"
"10/30/2020","63,738","64,199","64,813","63,584","1.39M","-0.72%"
"10/29/2020","64,199","64,813","65,120","64,122","975.78K","-0.71%"
"10/28/2020","64,660","66,042","66,426","64,122","1.11M","-2.09%"
"10/27/2020","66,042","66,042","67,040","65,658","1.49M","0.00%"
"10/26/2020","66,042","67,194","67,424","66,042","1.16M","-1.71%"
"10/23/2020","67,194","66,733","67,194","66,579","839.39K","1.04%"
"10/22/2020","66,503","66,119","66,503","65,351","1.69M","0.47%"
"10/21/2020","66,195","67,424","68,038","65,965","1.85M","-1.71%"
"10/20/2020","67,347","66,810","67,424","66,733","1.37M","0.23%"
"10/19/2020","67,194","67,578","67,808","67,194","1.34M","-0.79%"
"10/16/2020","67,731","67,962","68,038","67,194","853.45K","-0.45%"
"10/15/2020","68,038","67,731","68,038","66,656","1.82M","0.45%"
"10/14/2020","67,731","66,656","68,346","66,579","1.54M","1.96%"
"10/13/2020","66,426","66,042","66,733","65,658","1.04M","0.70%"
"10/12/2020","65,965","66,042","66,810","65,120","2.01M","1.30%"
"10/09/2020","65,120","64,890","65,274","64,890","467.27K","0.00%"
"10/08/2020","65,120","65,658","65,658","64,352","700.70K","-0.24%"
"10/07/2020","65,274","64,199","65,427","63,815","1.26M","1.31%"
"10/06/2020","64,429","64,352","64,813","63,892","1.41M","0.48%"
"10/05/2020","64,122","64,890","65,274","64,045","1.04M","-0.60%"
"10/02/2020","64,506","65,120","65,274","61,434","1.14M","-0.94%"
"10/01/2020","65,120","65,351","65,351","64,660","468.33K","0.83%"
"09/30/2020","64,583","65,274","65,274","64,352","745.76K","-0.59%"
"09/29/2020","64,967","66,042","66,119","64,352","2.05M","-1.63%"
"09/28/2020","66,042","65,888","66,195","65,581","1.60M","0.00%"
"09/25/2020","66,042","66,119","66,195","65,658","1.41M","-0.12%"
"09/24/2020","66,119","64,583","66,195","64,583","2.08M","0.82%"
"09/23/2020","65,581","64,660","65,658","64,660","1.78M","1.67%"
"09/22/2020","64,506","63,738","64,813","63,584","2.23M","1.20%"
"09/21/2020","63,738","63,815","64,199","63,738","2.13M","0.12%"
"09/18/2020","63,661","63,277","63,738","63,277","1.52M","0.48%"
"09/17/2020","63,354","63,354","63,738","62,970","1.33M","-0.48%"
"09/16/2020","63,661","63,431","63,815","62,970","801.37K","0.48%"
"09/15/2020","63,354","63,738","64,122","63,354","1.27M","-0.60%"
"09/14/2020","63,738","63,584","63,815","63,508","758.81K","0.85%"
"09/11/2020","63,200","63,047","63,431","62,817","849.42K","0.24%"
"09/10/2020","63,047","63,738","63,968","63,047","880.06K","-0.12%"
"09/09/2020","63,124","62,970","63,892","62,586","1.88M","-0.36%"
"09/08/2020","63,354","64,199","64,429","63,200","2.53M","-1.32%"
"09/07/2020","64,199","65,043","65,351","64,199","1.51M","-1.53%"
"09/04/2020","65,197","65,274","66,119","65,120","3.09M","-1.51%"
"09/03/2020","66,195","64,276","66,426","64,276","3.19M","3.85%"
"09/01/2020","63,738","63,738","63,968","63,661","2.07M","0.00%"
"08/31/2020","63,738","64,506","64,890","63,584","1.24M","-0.48%"
"08/28/2020","64,045","64,199","64,429","63,968","2.10M","-0.12%"
"08/27/2020","64,122","64,122","64,429","63,892","1.28M","0.00%"
"08/26/2020","64,122","64,429","64,429","64,045","2.02M","-0.48%"
"08/25/2020","64,429","64,429","65,197","64,429","2.23M","0.00%"
"08/24/2020","64,429","63,738","64,967","63,738","1.95M","1.21%"
"08/21/2020","63,661","63,738","63,892","63,431","1.64M","-0.12%"
"08/20/2020","63,738","63,738","64,890","63,738","1.40M","0.00%"
"08/19/2020","63,738","63,200","63,738","62,970","748.74K","0.85%"
"08/18/2020","63,200","63,200","63,431","62,740","423.24K","0.00%"
"08/17/2020","63,200","62,970","63,661","62,740","496.98K","0.37%"
"08/14/2020","62,970","63,738","63,815","62,893","1.05M","-1.20%"
"08/13/2020","63,738","63,661","63,738","62,970","491.67K","1.10%"
"08/12/2020","63,047","63,047","63,200","62,893","396.11K","0.00%"
"08/11/2020","63,047","63,354","63,431","62,817","399.29K","0.24%"
"08/10/2020","62,893","63,738","63,892","62,893","735.70K","-1.21%"
"08/07/2020","63,661","63,738","63,738","63,277","661.81K","0.12%"
"08/06/2020","63,584","63,431","63,815","62,893","1.02M","0.12%"
"08/05/2020","63,508","62,893","63,738","61,741","993.80K","0.98%"
"08/04/2020","62,893","61,434","62,893","60,973","787.09K","3.93%"
"08/03/2020","60,513","58,363","60,513","58,363","539.52K","3.14%"
"07/31/2020","58,670","58,363","59,438","58,363","858.67K","-1.29%"
"07/30/2020","59,438","59,591","60,282","59,361","1.20M","-0.13%"
"07/29/2020","59,514","58,363","59,898","57,671","1.06M","-1.27%"
"07/28/2020","60,282","59,130","60,513","58,746","1.16M","1.95%"
"07/27/2020","59,130","58,363","61,434","58,363","1.63M","-4.94%"
"07/24/2020","62,202","63,047","63,200","60,282","1.71M","-1.82%"
"07/23/2020","63,354","63,354","63,584","63,047","1.72M","0.00%"
"07/22/2020","63,354","63,354","63,354","63,124","797.91K","0.00%"
"07/21/2020","63,354","63,354","63,584","62,740","869.90K","0.36%"
"07/20/2020","63,124","63,354","63,508","62,740","889.16K","-0.72%"
"07/17/2020","63,584","64,199","64,199","63,584","801.33K","-0.84%"
"07/16/2020","64,122","64,352","64,429","63,661","1.39M","0.00%"
"07/15/2020","64,122","63,892","64,352","63,892","1.53M","0.60%"
"07/14/2020","63,738","63,661","63,738","63,124","544.99K","0.12%"
"07/13/2020","63,661","64,045","64,122","63,277","474.20K","0.24%"
"07/10/2020","63,508","64,045","64,199","63,047","1.17M","-1.08%"
"07/09/2020","64,199","64,429","64,429","63,968","1.23M","0.72%"
"07/08/2020","63,738","63,892","64,045","63,584","619.10K","-0.48%"
"07/07/2020","64,045","64,506","64,660","63,968","1.71M","0.60%"
"07/06/2020","63,661","63,738","64,045","63,277","1.56M","-0.12%"
"07/03/2020","63,738","63,354","63,968","63,124","472.55K","0.48%"
"07/02/2020","63,431","63,892","63,892","62,202","598.50K","-0.12%"
"07/01/2020","63,508","61,665","63,508","61,434","516.07K","2.99%"
"06/30/2020","61,665","63,354","63,354","61,434","905.95K","-1.47%"
"06/29/2020","62,586","63,968","63,968","62,279","758.12K","-2.16%"
"06/26/2020","63,968","64,583","65,043","63,738","454.17K","-0.48%"
"06/25/2020","64,276","63,508","64,813","63,508","646.49K","-1.18%"
"06/24/2020","65,043","66,042","66,042","64,583","906.16K","-1.51%"
"06/23/2020","66,042","65,658","66,810","65,504","1.17M","0.58%"
"06/22/2020","65,658","65,274","65,735","65,274","1.67M","0.12%"
"06/19/2020","65,581","65,274","66,042","65,274","923.79K","0.47%"
"06/18/2020","65,274","64,506","66,426","64,429","2.31M","0.95%"
"06/17/2020","64,660","65,274","65,427","64,352","941.47K","0.60%"
"06/16/2020","64,276","64,506","64,506","63,277","1.02M","2.07%"
"06/15/2020","62,970","65,735","65,888","62,817","1.55M","-4.21%"
"06/12/2020","65,735","63,354","66,426","63,354","2.06M","-2.73%"
"06/11/2020","67,578","68,730","68,806","66,810","1.49M","-1.78%"
"06/10/2020","68,806","68,730","68,960","68,576","1.01M","0.11%"
"06/09/2020","68,730","69,037","69,114","68,653","532.97K","0.11%"
"06/08/2020","68,653","68,346","69,267","67,885","1.02M","0.45%"
"06/05/2020","68,346","68,422","68,576","66,810","1.03M","0.00%"
"06/04/2020","68,346","67,578","68,346","67,578","574.51K","1.25%"
"06/03/2020","67,501","66,810","67,501","66,733","590.47K","1.50%"
"06/02/2020","66,503","66,733","66,733","66,272","1.29M","0.12%"
"06/01/2020","66,426","65,658","66,579","65,658","925.50K","1.53%"
"05/29/2020","65,427","65,274","66,042","64,890","1.48M","0.83%"
"05/28/2020","64,890","63,738","65,351","63,738","2.36M","1.93%"
"05/27/2020","63,661","63,738","64,813","63,661","1.04M","0.48%"
"05/26/2020","63,354","62,202","63,431","62,202","945.43K","1.73%"
"05/25/2020","62,279","62,125","62,433","62,049","904.31K","0.12%"
"05/22/2020","62,202","62,356","62,433","61,434","1.03M","-0.25%"
"05/21/2020","62,356","61,434","62,356","61,127","1.82M","2.01%"
"05/20/2020","61,127","60,206","61,204","60,206","906.22K","0.76%"
"05/19/2020","60,666","61,357","61,511","60,513","1.44M","0.64%"
"05/18/2020","60,282","58,593","60,666","58,209","1.28M","3.29%"
"05/15/2020","58,363","58,670","58,746","58,055","2.04M","0.00%"
"05/14/2020","58,363","57,595","58,670","57,518","2.71M","0.53%"
"05/13/2020","58,055","58,055","58,746","55,291","2.36M","0.00%"
"05/12/2020","58,055","57,287","58,363","57,134","2.81M","1.48%"
"05/11/2020","57,211","56,443","57,211","55,675","2.16M","1.36%"
"05/08/2020","56,443","53,755","56,980","53,601","4.93M","5.45%"
"05/07/2020","53,525","52,066","53,525","51,989","2.47M","3.11%"
"05/06/2020","51,912","51,682","51,989","51,067","1.09M","1.20%"
"05/05/2020","51,298","51,682","51,989","51,298","1.29M","-0.89%"
"05/04/2020","51,758","52,219","52,296","51,298","1.09M","-0.88%"
"04/29/2020","52,219","51,451","52,296","51,451","1.94M","1.49%"
"04/28/2020","51,451","51,298","52,603","50,069","2.62M","0.30%"
"04/27/2020","51,298","53,678","53,678","51,298","3.25M","-3.05%"
"04/24/2020","52,910","53,141","53,448","51,835","1.24M","-0.43%"
"04/23/2020","53,141","54,523","54,523","52,833","1.53M","-0.14%"
"04/22/2020","53,217","52,987","54,600","52,987","2.06M","-3.08%"
"04/21/2020","54,907","54,523","54,907","52,066","2.76M","-0.56%"
"04/20/2020","55,214","55,060","55,598","54,369","1.31M","0.70%"
"04/17/2020","54,830","54,907","55,137","54,446","1.88M","0.28%"
"04/16/2020","54,676","53,755","54,676","53,601","1.35M","0.42%"
"04/15/2020","54,446","53,525","54,753","53,525","1.30M","1.43%"
"04/14/2020","53,678","54,139","54,369","52,066","2.48M","-1.27%"
"04/13/2020","54,369","54,216","55,137","53,755","1.34M","0.28%"
"04/10/2020","54,216","54,523","55,214","53,448","2.04M","-0.56%"
"04/09/2020","54,523","52,219","55,291","52,219","2.29M","5.19%"
"04/08/2020","51,835","51,451","52,373","51,298","2.27M","-1.03%"
"04/07/2020","52,373","52,219","52,987","51,298","2.26M","0.29%"
"04/06/2020","52,219","51,835","52,449","50,683","2.69M","3.82%"
"04/03/2020","50,299","49,915","50,914","49,147","2.20M","0.77%"
"04/01/2020","49,915","47,228","50,606","47,228","1.57M","4.84%"
"03/31/2020","47,612","47,228","49,224","46,076","1.22M","1.64%"
"03/30/2020","46,844","46,152","47,151","45,922","2.09M","-4.84%"
"03/27/2020","49,224","48,610","50,606","47,995","2.00M","1.42%"
"03/26/2020","48,533","47,612","49,685","47,228","1.89M","1.93%"
"03/25/2020","47,612","46,076","47,612","45,845","2.34M","6.90%"
"03/24/2020","44,540","43,925","44,847","43,465","1.91M","1.40%"
"03/23/2020","43,925","44,233","44,924","43,925","2.39M","-6.99%"
"03/20/2020","47,228","50,683","50,914","47,228","3.53M","-6.82%"
"03/19/2020","50,683","51,682","52,757","50,683","1.52M","-4.76%"
"03/18/2020","53,217","52,219","54,293","52,219","1.40M","2.67%"
"03/17/2020","51,835","48,840","51,835","48,840","1.74M","0.60%"
"03/16/2020","51,528","54,523","54,523","51,067","1.30M","-5.49%"
"03/13/2020","54,523","51,221","56,059","51,221","2.37M","-0.98%"
"03/12/2020","55,060","55,291","56,059","55,060","2.02M","-6.88%"
"03/11/2020","59,130","61,741","61,741","57,134","2.30M","-3.63%"
"03/10/2020","61,357","59,898","61,357","57,902","1.83M","1.65%"
"03/09/2020","60,359","60,666","62,125","60,359","1.54M","-6.98%"
"03/06/2020","64,890","63,738","65,811","62,970","1.13M","1.68%"
"03/05/2020","63,815","63,124","64,199","63,124","1.06M","1.71%"
"03/04/2020","62,740","62,970","62,970","62,202","742.03K","-0.61%"
"03/03/2020","63,124","64,122","64,122","63,124","1.08M","0.49%"
"03/02/2020","62,817","62,586","63,124","62,433","853.62K","-0.73%"
"02/28/2020","63,277","61,511","64,045","61,511","2.18M","-1.91%"
"02/27/2020","64,506","64,506","64,967","63,661","1.57M","-1.18%"
"02/26/2020","65,274","66,042","66,042","64,506","1.48M","-1.39%"
"02/25/2020","66,195","66,042","66,810","65,888","1.57M","-1.15%"
"02/24/2020","66,963","66,042","67,578","66,042","1.27M","-2.02%"
"02/21/2020","68,346","68,730","68,730","68,346","1.15M","-0.56%"
"02/20/2020","68,730","68,883","69,421","68,499","690.47K","0.00%"
"02/19/2020","68,730","68,346","68,730","68,346","336.88K","0.11%"
"02/18/2020","68,653","68,806","68,806","68,346","552.35K","0.00%"
"02/17/2020","68,653","68,576","69,037","68,422","438.82K","0.11%"
"02/14/2020","68,576","68,346","68,960","68,346","552.25K","0.00%"
"02/13/2020","68,576","68,499","68,730","68,192","808.05K","-0.11%"
"02/12/2020","68,653","68,960","68,960","68,422","778.04K","0.22%"
"02/11/2020","68,499","68,346","68,730","68,269","663.79K","0.34%"
"02/10/2020","68,269","68,499","68,730","67,962","774.61K","-1.22%"
"02/07/2020","69,114","68,960","69,728","68,346","1.49M","0.67%"
"02/06/2020","68,653","68,346","69,805","68,192","1.14M","0.56%"
"02/05/2020","68,269","69,267","69,421","68,192","933.15K","-1.00%"
"02/04/2020","68,960","68,346","68,960","67,347","1.43M","1.24%"
"02/03/2020","68,115","64,583","69,267","63,738","1.86M","0.00%"
"01/31/2020","68,115","67,578","68,960","67,347","1.62M","-0.23%"
"01/30/2020","68,269","70,726","70,957","66,810","4.52M","-4.82%"
"01/22/2020","71,724","72,185","72,953","71,494","1.12M","-0.64%"
"01/21/2020","72,185","72,108","72,646","71,878","956.48K","0.00%"
"01/20/2020","72,185","72,569","72,800","71,801","1.06M","-0.53%"
"01/17/2020","72,569","68,730","72,569","68,730","2.83M","5.59%"
"01/16/2020","68,730","68,576","69,344","68,269","1.49M","0.22%"
"01/15/2020","68,576","68,806","68,806","68,192","1.88M","-0.11%"
"01/14/2020","68,653","68,730","69,114","68,422","1.28M","0.00%"
"01/13/2020","68,653","68,346","68,960","68,346","1.33M","-0.11%"
"01/10/2020","68,730","68,115","69,421","67,501","1.95M","0.90%"
"01/09/2020","68,115","67,347","68,269","67,347","922.13K","1.95%"
"01/08/2020","66,810","66,733","67,501","66,195","921.63K","-0.91%"
"01/07/2020","67,424","66,810","67,501","65,581","1.29M","0.34%"
"01/06/2020","67,194","68,499","68,730","67,194","1.12M","-2.67%"
"01/03/2020","69,037","70,265","70,496","69,037","684.10K","-0.99%"
"01/02/2020","69,728","69,267","70,189","68,883","492.91K","0.67%"
